,authors,author_ids,title,abstract,pub_year,journal,citations,eprint_url,pub_url,citedby_url,scilab_url,related_articles_url,scholarbib_url
101,"['J Hack', 'PA García-Salaberri', 'MDR Kok']","['KXgbrAQAAAAJ', 'O5w3r-kAAAAJ', '5Cwgh8MAAAAJ']",X-ray micro-computed tomography of polymer electrolyte fuel cells: What is the representative elementary area?,"With the growing use of X-ray computed tomography (X-ray CT) datasets for modelling  of transport properties, comes the need to define the representative elementary volume (REV)  if considering three dimensions or the representative elementary area (REA) if two . for -",2020,Journal of The …,13,https://iopscience.iop.org/article/10.1149/1945-7111/ab6983/pdf,https://iopscience.iop.org/article/10.1149/1945-7111/ab6983/meta,"/scholar?cites=9382935437168023017&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D100%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=6RXTMhHiNoIJ&ei=m39tYf6gH4n2yAS2_IKgBw&json=","/scholar?q=related:6RXTMhHiNoIJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:6RXTMhHiNoIJ:scholar.google.com/&output=cite&scirp=101&hl=en
102,"['A Denisenko', 'I Yakimchuk', 'B Sharchilev']","['', '', '']",STUDY OF ROCK PORE SPACE BY COMBINATION OF DIRECT AND INDIRECT TECHNIQUES,obtained for the Bruker SkyScan 1172 and 0.5 µm for the ZEISS XRadia Versa XRM 500 on  studied 8 mm diameter plug without contrast agents The FIB-SEM as well as Xradia XmCT  scans were conducted on a small part of the rock cylinder. The collation of different methods of,NA,NA,0,http://www.jgmaas.com/SCA/2015/SCA2015-042.pdf,http://www.jgmaas.com/SCA/2015/SCA2015-042.pdf,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D100%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=0VKSUYULDxoJ&ei=m39tYf6gH4n2yAS2_IKgBw&json=","/scholar?q=related:0VKSUYULDxoJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:0VKSUYULDxoJ:scholar.google.com/&output=cite&scirp=102&hl=en
103,"['MZ Khalik', 'K Hendriks']","['AnToiK4AAAAJ', 'iCE9NzMAAAAJ']","A molecular and conchological dissection of the “scaly” Georissa (Gastropoda, Neritimorpha, Hydrocenidae) of Malaysian Borneo.",The microcomputed tomography (µCT) scanning was carried out with an Xradia 520   Versa X-ray Microscope using accompanying software Zeiss Xradia Versa (11.1. 6315). The  X-ray images from the scanning (ca.,NA,The Shell e …,0,https://scholarlypublications.universiteitleiden.nl/access/item%3A3214915/view#page=30,https://scholarlypublications.universiteitleiden.nl/access/item%3A3214915/view#page=30,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D100%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=K2quSkM8fCsJ&ei=m39tYf6gH4n2yAS2_IKgBw&json=",,/scholar?q=info:K2quSkM8fCsJ:scholar.google.com/&output=cite&scirp=103&hl=en
104,"['OO Taiwo', 'DP Finegan', 'JM Paz-Garcia']","['8YB2wLkAAAAJ', 'reEtYEkAAAAJ', 'Y54AvwoAAAAJ']",Investigating the evolving microstructure of lithium metal electrodes in 3D using X-ray computed tomography,"target (ZEISS Xradia Versa 520, Carl Zeiss X-ray Microscopy Inc., USA). X-ray CT scans  were performed on the half-cell in its original state immediately after assembly, and after 10,  70 and 135 charge–discharge cycles. The half-cell was galvanostatically cycled at a C/5 C-rate",2017,Physical Chemistry …,35,https://www.research.manchester.ac.uk/portal/files/58024595/c7cp02872e.pdf,https://pubs.rsc.org/en/content/articlehtml/2017/cp/c7cp02872e,"/scholar?cites=13141672249988590377&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D100%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=Kastp0iZYLYJ&ei=m39tYf6gH4n2yAS2_IKgBw&json=","/scholar?q=related:Kastp0iZYLYJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:Kastp0iZYLYJ:scholar.google.com/&output=cite&scirp=104&hl=en
105,"['X Zhang', 'X Shan', 'PJ Withers', 'X Zhao', 'P Xiao']","['dhzhGGUAAAAJ', '6ntzfzYAAAAJ', 'k2Jw8scAAAAJ', '', 'qR1wKdcAAAAJ']",Tracking the calcium-magnesium-alumino-silicate (CMAS) infiltration into an air-plasma spray thermal barrier coating using X-ray imaging,"A Zeiss Xradia Versa 520 X-ray microscope (XRM) was used to acquire the X-ray  tomographs. For all the CT scans, the X-ray tube was operated at 120 kV. Each scan  comprises 1601 projections equi-angularly distributed over 360 sample rotation.",2020,Scripta Materialia,7,https://www.research.manchester.ac.uk/portal/files/131083773/SMM_19_1461R1_1_.pdf,https://www.sciencedirect.com/science/article/pii/S1359646219305500,"/scholar?cites=5565806762627786029&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D100%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=LWXl_sK3PU0J&ei=m39tYf6gH4n2yAS2_IKgBw&json=","/scholar?q=related:LWXl_sK3PU0J:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:LWXl_sK3PU0J:scholar.google.com/&output=cite&scirp=105&hl=en
106,"['SR Sandoghchi', 'GT Jasion', 'NV Wheeler']","['h6x82DkAAAAJ', '2f9edvMAAAAJ', 'gA_HN34AAAAJ']",X-ray tomography for structural analysis of microstructured optical fibres and preforms,"at the University of Southampton using 225kV Nikon HMX ST and Zeiss Xradia Versa 510  machines. In this paper, we provide the first  To illustrate this we used the Xradia Versa with  a voxel size of 0.714µm to study the structural changes induced in fusion splicing of two HC",2014,2014 The European …,1,https://eprints.soton.ac.uk/369659/1/6653.pdf,https://ieeexplore.ieee.org/abstract/document/6964094/,"/scholar?cites=4689355989262676819&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D100%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=UzNaTW3wE0EJ&ei=m39tYf6gH4n2yAS2_IKgBw&json=","/scholar?q=related:UzNaTW3wE0EJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:UzNaTW3wE0EJ:scholar.google.com/&output=cite&scirp=106&hl=en
107,"['M Busse', 'M Müller', 'MA Kimm', 'S Ferstl', 'S Allner']","['5C8DrgEAAAAJ', '', '', '', '']",3D Imaging of Soft-Tissue Samples using an X-ray Specific Staining Method and Nanoscopic Computed Tomography,"Zeiss Xradia Versa 500 Zeiss this microCT scanner has been updated (2)  ZEISS  product information: ZEISS Xradia 510 Versa https://www.zeiss.com/microscopy/int/products/x-ray-microscopy/zeiss-xradia-510-versa.html>  (April 10, 2019).",2019,JoVE (Journal of …,0,https://www.jove.com/t/60251/3d-imaging-soft-tissue-samples-using-an-x-ray-specific-staining,https://www.jove.com/t/60251/3d-imaging-soft-tissue-samples-using-an-x-ray-specific-staining,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D100%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=v328hpt43zgJ&ei=m39tYf6gH4n2yAS2_IKgBw&json=","/scholar?q=related:v328hpt43zgJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:v328hpt43zgJ:scholar.google.com/&output=cite&scirp=107&hl=en
108,"['D Yang', 'H Zhang', 'J Wu', 'ED McCarthy']","['', '', '', 'rEjsBRgAAAAJ']",Fibre flow and void formation in 3D printing of short-fibre reinforced thermoplastic composites: An experimental benchmark exercise,"The CT scans are carried out on a Zeiss Xradia Versa 410 µCT system. To obtain more  accurate data for the onyx in-nozzle melted filament (‘sample 1′), higher resolution scans are  taken in three sub-regions of interest, which are named as ‘Nozzle outlet’, ‘Nozzle aperture’",2021,Additive Manufacturing,7,https://www.researchgate.net/profile/Haoqi-Zhang-2/publication/344933170_Fibre_flow_and_void_formation_in_3D_printing_of_short-fibre_reinforced_thermoplastic_composites_An_experimental_benchmark_exercise/links/5f999f4292851c14bcedb6ab/Fibre-flow-and-void-formation-in-3D-printing-of-short-fibre-reinforced-thermoplastic-composites-An-experimental-benchmark-exercise.pdf,https://www.sciencedirect.com/science/article/pii/S2214860420310587,"/scholar?cites=8435044746923119145&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D100%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=KZLgrIFMD3UJ&ei=m39tYf6gH4n2yAS2_IKgBw&json=","/scholar?q=related:KZLgrIFMD3UJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:KZLgrIFMD3UJ:scholar.google.com/&output=cite&scirp=108&hl=en
109,"['E Cakmak', 'MN Gussev', 'TR Watkins']","['3MucBSEAAAAJ', 'SLQsV1oAAAAJ', '']",In-situ X-ray Computed Tomography Analysis of Fracture Mechanisms in Ultrasonic Additively Manufactured Al-6061 Alloy,"The in-situ XCT measurements were performed using a Zeiss Xradia Versa 520 instrument,  operating at 100 kV and 90.1 µA. The in-situ loading experiments were conducted using a  Deben CT5000 miniature uniaxial loadframe with a 5 kN load cell. The experimental setup is",2021,Additive …,0,,https://www.sciencedirect.com/science/article/pii/S2214860421005546,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D100%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=UAA53n9H2XUJ&ei=m39tYf6gH4n2yAS2_IKgBw&json=",,/scholar?q=info:UAA53n9H2XUJ:scholar.google.com/&output=cite&scirp=109&hl=en
110,['RS Bradleyº'],[''],of measurements made from tomography,"SIMEX was applied to measurements made on an aluminium cylinder and a mouse femur,  which were scanned using two different cone-beam micro XCT systems, but of similar design,  namely a Zeiss Xradia microXCT-400 and a Zeiss Xradia versa-520. The scan settings are",2016,Meas. Sci. Technol,0,https://www.researchgate.net/profile/Robert-Bradley-12/publication/306020012_Estimation_of_bias_and_variance_of_measurements_made_from_tomography_scans/links/57ab397a08ae42ba52aea56c/Estimation-of-bias-and-variance-of-measurements-made-from-tomography-scans.pdf,https://www.researchgate.net/profile/Robert-Bradley-12/publication/306020012_Estimation_of_bias_and_variance_of_measurements_made_from_tomography_scans/links/57ab397a08ae42ba52aea56c/Estimation-of-bias-and-variance-of-measurements-made-from-tomography-scans.pdf,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D110%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=DOCKYgUaa8sJ&ei=o39tYZbgNMyR6rQPrvmsUA&json=","/scholar?q=related:DOCKYgUaa8sJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:DOCKYgUaa8sJ:scholar.google.com/&output=cite&scirp=110&hl=en
111,"['P Gajjar', 'H Bale', 'T Burnett', 'X Chen']","['gjMLvt4AAAAJ', 'CRnFJJwAAAAJ', 'HJns1NEAAAAJ', 'aRMX688AAAAJ']",Unlocking the Microstructure of Inhalation Blends using X-ray Microscopy,"The TBS-Capsulac 60 blend was loaded by hand into a Kapton tube sample holder [15] and  scanned using a Zeiss Xradia Versa 520 micro-XRM instrument (Carl Zeiss Microscopy, USA).  A 10× objective lens was used, with 2× detector binning and source-tosample and sample",2020,… Drug Delivery 2020,0,https://uhra.herts.ac.uk/bitstream/handle/2299/22724/GajjarEtAl_RDD2020_2020.pdf?sequence=1,http://uhra.herts.ac.uk/handle/2299/22724,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D110%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=zipFYMfYkH4J&ei=o39tYZbgNMyR6rQPrvmsUA&json=","/scholar?q=related:zipFYMfYkH4J:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:zipFYMfYkH4J:scholar.google.com/&output=cite&scirp=111&hl=en
112,"['R Pei', 'SA McDonald', 'L Shen', 'S van der Zwaag']","['', 'KPNSEmsAAAAJ', '', 'dazA3RgAAAAJ']",Crack healing behaviour of Cr2AlC MAX phase studied by X-ray tomography,"The high resolution X-ray tomography experiment was performed at the Henry Moseley X-ray  Imaging Facility, University of Manchester, using a Zeiss Xradia Versa 500. The Cr 2 AlC  sample was mounted on a rotation stage, between the X-ray source and detector. The X-ray",2017,Journal of the European …,36,,https://www.sciencedirect.com/science/article/pii/S0955221916303843,"/scholar?cites=6824969272529212189&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D110%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=HVMPpGQpt14J&ei=o39tYZbgNMyR6rQPrvmsUA&json=","/scholar?q=related:HVMPpGQpt14J:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:HVMPpGQpt14J:scholar.google.com/&output=cite&scirp=112&hl=en
113,"['FS Rassouli', 'H Lisabeth']","['eUzFubUAAAAJ', 'RGfZ2GoAAAAJ']",Analysis of time-dependent strain heterogeneity in shales using X-ray microscopy and digital volume correlation,"To do so, we conducted a uniaxial creep experiment inside an Xradia Versa 520 micro-CT  system for 12 h at room temperature under a  In this study we used a Zeiss Xradia Versa  520 X-ray microscope (XRM), which is equipped with a load-cell rig chain capable of rotating",2021,Journal of Natural Gas Science and Engineering,0,,https://www.sciencedirect.com/science/article/pii/S1875510021001918,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D110%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=c3rewkZ6MKMJ&ei=o39tYZbgNMyR6rQPrvmsUA&json=","/scholar?q=related:c3rewkZ6MKMJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:c3rewkZ6MKMJ:scholar.google.com/&output=cite&scirp=113&hl=en
114,"['H Nakata', 'S Iseki', 'A Mizokami']","['', '', '']",Three‐dimensional reconstruction of testis cords/seminiferous tubules,"Samples were scanned on a Zeiss Xradia Versa 500 system (Oberkochen, Germany) with  the X- ray source operating with an anode voltage at 50 kV and power at 3 W. Images were  reconstructed using volume reconstruction software integrated in the Xradia machine and 3D",2021,Reproductive Medicine and …,0,https://onlinelibrary.wiley.com/doi/pdf/10.1002/rmb2.12413,https://onlinelibrary.wiley.com/doi/abs/10.1002/rmb2.12413,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D110%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=dtctpO5-BK4J&ei=o39tYZbgNMyR6rQPrvmsUA&json=",,/scholar?q=info:dtctpO5-BK4J:scholar.google.com/&output=cite&scirp=114&hl=en
115,"['H Bale', 'R Hammond', 'P Gajjar', 'ID Styliari']","['CRnFJJwAAAAJ', '', 'gjMLvt4AAAAJ', '49GThcoAAAAJ']",Unlocking secrets of inhalation blends through X-ray Computed Tomography and Microscopy,"The blend was imaged on a Zeiss Xradia Versa 620 micro-CT instrument. The Versa  system produces in-line phase contrast due to the highly coherent source, and thus the final  volume contains some absorption contrast along with Fresnel fringes.",2021,Microscopy and …,0,,https://www.cambridge.org/core/journals/microscopy-and-microanalysis/article/unlocking-secrets-of-inhalation-blends-through-xray-computed-tomography-and-microscopy/983CEBB593348B4C225463BE903F0A06,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D110%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=wc1cTw8zUg4J&ei=o39tYZbgNMyR6rQPrvmsUA&json=",,/scholar?q=info:wc1cTw8zUg4J:scholar.google.com/&output=cite&scirp=115&hl=en
116,"['B Kappes', 'S Moorthy', 'D Drake', 'H Geerlings']","['9NZniUIAAAAJ', '6sthszAAAAAJ', '', '']",Machine learning to optimize additive manufacturing parameters for laser powder bed fusion of Inconel 718,"The Zeiss Xradia Versa 520 [22] uses a tungsten target and an adjustable accelerating  voltage of 30–160 kV to generate hard X-rays. At an operating voltage of 160\(\ \mathrm {kV}\)  and current of \(62.5\,\upmu \mathrm{A}\) (10\(\ \mathrm {W}\)), the spot size for this source is",2018,Proceedings of the 9th …,25,https://www.researchgate.net/profile/Aaron-Stebner-2/publication/325104541_Machine_Learning_to_Optimize_Additive_Manufacturing_Parameters_for_Laser_Powder_Bed_Fusion_of_Inconel_718/links/5f997efc92851c14bced82be/Machine-Learning-to-Optimize-Additive-Manufacturing-Parameters-for-Laser-Powder-Bed-Fusion-of-Inconel-718.pdf,https://link.springer.com/chapter/10.1007/978-3-319-89480-5_39,"/scholar?cites=3918029539485685932&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D110%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=rBiIiBujXzYJ&ei=o39tYZbgNMyR6rQPrvmsUA&json=","/scholar?q=related:rBiIiBujXzYJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:rBiIiBujXzYJ:scholar.google.com/&output=cite&scirp=116&hl=en
117,"['I Bacaicoa', 'M Luetje', 'M Wicke', 'A Geisert']","['', '', 'knD4LpcAAAAJ', '']",3D morphology of Al5FeSi inclusions in high Fe-content Al-Si-Cu alloys,The three-dimensional measurements were carried out with ZEISS Xradia Versa 520 X-ray  microscope with an ultrahigh performance X-ray tube at a voltage of 60 KV and 5 W. 995  radiographs were captured with a pixel size of 1.0 µm and an exposure time of 20 s. After image,2016,Procedia Structural …,14,https://www.sciencedirect.com/science/article/pii/S2452321616302955/pdf?md5=ef79996020808cffcf052d027416dc63&pid=1-s2.0-S2452321616302955-main.pdf&_valck=1,https://www.sciencedirect.com/science/article/pii/S2452321616302955,"/scholar?cites=526218194258956883&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D110%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=UxIn36iATQcJ&ei=o39tYZbgNMyR6rQPrvmsUA&json=","/scholar?q=related:UxIn36iATQcJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:UxIn36iATQcJ:scholar.google.com/&output=cite&scirp=117&hl=en
118,"['P Baud', 'S Hall', 'MJ Heap', 'Y Ji']","['zagXekYAAAAJ', '', 'Exg_zxYAAAAJ', 'VWRaJMUAAAAJ']","The Brittle‐Ductile Transition in Porous Limestone: Failure Mode, Constitutive Modeling of Inelastic Deformation and Strain Localization","Before and after the triaxial 204 experiments conducted in Strasbourg, the intact and  deformed samples were imaged by μCT 205 at the 4D imaging laboratory at Lund University,  Sweden, using a Zeiss XRadia Versa XRM 206 520. All the imaged samples were nominally dry.",2021,Journal of Geophysical …,0,,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2020JB021602,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D110%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=AwXbe6xzOTgJ&ei=o39tYZbgNMyR6rQPrvmsUA&json=","/scholar?q=related:AwXbe6xzOTgJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:AwXbe6xzOTgJ:scholar.google.com/&output=cite&scirp=118&hl=en
119,"['A Bourmaud', 'J Malvestio', 'N Lenoir', 'D Siniscalco']","['LB7B8WUAAAAJ', '', 'gHj7NLwAAAAJ', '']",Exploring the mechanical performance and in-planta architecture of secondary hemp fibres,"For the lab scan, the facility used was a ZEISS-Xradia Versa XRM 500 and the scan  parameters were: 40 kV, 75 μA with x20 objective and no filter. The 801 projections for a 360  rotation were recorded with an ANDOR iKon-L 936 camera using a binning of 4 (ie field of view of",2017,Industrial Crops and …,21,https://www.researchgate.net/profile/David-Siniscalco/publication/317527371_Exploring_the_mechanical_performance_and_in-planta_architecture_of_secondary_hemp_fibres/links/59e861b00f7e9bc89b50d2ee/Exploring-the-mechanical-performance-and-in-planta-architecture-of-secondary-hemp-fibres.pdf,https://www.sciencedirect.com/science/article/pii/S0926669017303965,"/scholar?cites=14207270943259004404&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D110%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=9I2uSKZdKsUJ&ei=o39tYZbgNMyR6rQPrvmsUA&json=","/scholar?q=related:9I2uSKZdKsUJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:9I2uSKZdKsUJ:scholar.google.com/&output=cite&scirp=119&hl=en
